id	name	c_10	h_index	Q	paper	citations	IndexBestPaper	TitleBestPaper	JournalBestPaper	YearBestPaper
58644	Harald H. Nielsen	3.17	8	1.2	40	0 6 1 4 0 3 5 3 5 3 2 2 0 13 1 11 3 0 5 12 1 1 3 2 1 1 3 2 1 0 4 0 0 0 8 7 8 0 6	14	The Vibration-Rotation Energies of the Nonlinear Triatomic XY_{2} Type of Molecule	PR	1939
58651	Grant J. Mathews	9.93	12	2.12	43	3 7 3 6 4 2 4 6 2 3 11 13 4 1 1 3 9 0 3 7 66 4 2 3 11 11 0 2 0 2 8 46 12 22 3 54 0 0 2 59 3 19	21	Quark-hadron phase transition in the early Universe: Isothermal baryon-number fluctuations and primordial nucleosynthesis	PRD	1988
58738	Zeev V. Vardeny	12.7	20	2.79	66	4 4 5 6 10 5 24 2 2 1 8 38 40 2 21 8 4 44 5 9 0 1 29 33 2 1 11 6 3 6 0 0 33 3 10 2 3 6 34 10 1 32 4 2 11 0 80 2 2 8 47 5 2 3 11 0 19 30 27 31 9 11 9 7 31	47	Optical probes of excited states in poly(p-phenylenevinylene)	PRL	1994
58830	N. P. Samios	12.3	17	3.2	38	22 3 15 40 2 16 2 6 5 5 26 35 4 3 49 28 11 40 4 30 15 8 20 4 8 6 11 7 5 5 3 8 7 4 5 4 4	42	Evidence for ΔS=-ΔQ Currents or Charmed-Baryon Production by Neutrinos	PRL	1975
58902	S. E. Harris	38.7	22	6.33	45	9 5 16 12 7 21 13 33 7 4 16 9 8 1 4 5 6 10 10 3 4 204 59 127 7 90 163 1 87 37 62 0 71 65 46 94 29 33 8 89 20 32 6 80	22	Lasers without inversion: Interference of lifetime-broadened resonances	PRL	1989
58955	Earl S. Marmar	4.42	5	1.64	14	6 2 1 3 4 3 11 0 8 10 11 1 0	7	Observations of Recombination Population of n=2 Excited States of Ar^{16+} in Tokamak Plasmas	PRL	1984
59002	Peter J. Mohr	14.2	12	3.21	21	12 38 6 10 6 1 28 3 1 13 0 3 1 33 6 40 29 36 12 10	16	Self-energy correction to one-electron energy levels in a strong Coulomb field	PRA	1992
59041	Douwe A. Wiersma	6.06	6	2.06	16	2 1 16 4 6 3 0 9 23 7 6 4 4 4 4	9	Femtosecond non-Markovian optical dynamics in solution	PRL	1991
59175	K. I. Kondo	8.39	11	2.51	23	8 6 1 1 10 0 4 3 3 12 11 1 5 1 4 1 2 16 4 12 10 27	24	Two-Color Phase Control in Tunneling Ionization and Harmonic Generation by a Strong Laser Field and Its Third Harmonic	PRL	1994
59279	H. W. De Wijn	4.72	12	1.59	65	3 10 9 2 4 8 14 12 22 6 3 9 6 3 5 8 4 2 4 1 6 0 1 5 8 4 4 3 1 1 3 1 3 2 1 5 3 0 3 1 12 5 6 1 2 1 2 9 2 1 2 0 0 1 1 14 1 16 2 16 2 6 11 4	8	Spin-Wave Analysis of the Quadratic-Layer Antiferromagnets K_{2}NiF_{4}, K_{2}MnF_{4}, and Rb_{2}MnF_{4}	PRB	1973
59497	Andrew U. Hazi	9.86	13	2.86	23	26 6 8 8 5 6 1 6 22 15 17 10 8 11 83 2 32 6 13 13 1 5	15	Exploding-Foil Technique for Achieving a Soft X-Ray Laser	PRL	1985
59533	Herbert Neuberger	13.1	10	2.2	24	4 38 4 5 0 0 5 1 2 36 1 0 8 1 9 3 2 0 47 29 6 66 2	22	Vectorlike gauge theories with almost massless fermions on the lattice	PRD	1998
59585	Noah R. Johnson	5.91	13	1.91	62	9 7 6 1 2 1 4 14 8 4 3 5 1 4 3 1 23 28 1 8 3 15 9 8 5 1 8 4 8 2 4 1 5 1 5 10 4 6 19 7 6 8 2 3 6 7 8 3 1 1 3 4 14 7 8 1 15 3 11 18 2	18	β- and γ-Vibrational Bands of ^{152}Sm and ^{154}Gd	PR	1969
59645	R. A. Lindgren	7.11	11	2.18	36	3 3 1 3 6 1 2 0 1 11 9 26 2 7 3 29 13 3 8 5 4 23 3 9 5 12 8 13 7 3 10 6 17 2 5	16	Tensor Force and Inelastic Electron and Proton Scattering to Unnatural-Parity States of Stretched Configurations	PRL	1979
59647	B. Goulard	5.83	9	1.86	24	8 9 12 0 7 7 17 3 0 12 2 0 4 4 4 12 2 2 22 4 2 5 1	19	Electromagnetic form factors of the A=3 systems	PRC	1983
59909	Gary G. Deleo	11.5	10	2.55	23	1 27 2 0 18 23 19 37 0 11 47 16 4 1 2 22 0 6 7 6 27 4	11	Hydrogen-acceptor pairs in silicon: Pairing effect on the hydrogen vibrational frequency	PRB	1985
60153	Paul R. Fields	4.38	9	1.6	39	0 6 2 0 2 0 6 9 9 3 12 4 10 5 1 10 3 8 3 2 7 7 1 3 2 7 5 1 1 2 3 0 0 8 6 7 6 14	38	Distribution of Mass in the Spontaneous Fission of ^{256}Fm	PRC	1972
60235	Michael W. Klein	10.3	15	2.77	34	10 39 23 21 2 4 24 30 12 2 6 7 1 1 14 7 13 0 18 3 3 11 13 27 17 3 1 5 5 17 2 5 3	2	Statistical Mechanics of Dilute Copper Manganese	PR	1963
60270	Robert J. Oakes	15.0	14	2.58	51	21 15 2 9 8 6 5 5 1 1 69 14 30 323 10 10 5 3 2 1 0 8 1 6 3 5 4 4 2 1 6 15 0 1 4 2 12 24 1 14 4 12 6 5 18 19 8 19 14 8	14	Behavior of Current Divergences under SU_{3}×SU_{3}	PR	1968
60287	F. W. Prosser	6.25	10	1.68	28	3 6 6 5 6 3 3 0 5 3 0 5 3 2 3 1 0 57 23 10 54 6 0 15 2 1 3	18	Fusion Cross Sections of Light Heavy-Ion Systems: Resonances and Shell Effects	PRL	1976
60334	And F. Van Der Woude	7.61	11	2.08	34	26 22 1 5 6 8 3 13 3 6 6 1 1 8 0 24 11 5 16 16 3 7 1 10 5 34 2 7 12 5 0 2 4	26	Giant monopole resonance in Sn and Sm nuclei and the compressibility of nuclear matter	PRC	1988
60355	D. O. Edwards	11.1	18	3.12	42	19 11 21 27 19 10 36 7 16 2 4 27 10 10 7 12 4 22 2 0 13 19 13 3 11 4 3 11 14 32 2 19 5 12 9 16 3 4 6 2 1	7	Thermal and Magnetic Properties of Dilute Solutions of He^{3} in He^{4} at Low Temperatures	PRL	1966
60441	M. D. Fayer	6.07	5	2.04	13	5 1 21 4 2 3 2 2 13 5 3 14	3	Dynamics of Energy Transport in Molecular Crystals: The Picosecond Transient-Grating Method	PRL	1978
60596	Paul J. Ellis	7.24	10	1.84	29	15 10 4 15 1 11 2 0 4 0 5 19 1 0 2 2 6 10 1 0 0 2 0 11 5 35 4 5	26	Strangeness in hadronic stellar matter	PRC	1995
